,folder,Model,GenderSelf,Feminine,Attractive,LL,LL_F,LL_M,dist_centre_F,dist_centre_H,dist_centre
203,CFD,BF-246,F,4.222222222,2.851851852,-349.5697897663317,-445.6117146009384,,419.14556884765625,327.58197021484375,100.625
204,CFD,BF-247,F,5.037037037,4.481481481,-366.22575467509785,-442.20312784176764,,145.11680603027344,777.8268432617188,458.3680725097656
205,CFD,BF-248,F,4.821428571,3.678571429,-290.99482572955066,-305.797740572479,,512.2283935546875,242.93470764160156,154.34408569335938
206,CFD,BF-249,F,4.576923077,3.615384615,-367.12594843471936,-395.4335560487756,,114.27336120605469,686.1981811523438,363.84564208984375
207,CFD,BF-250,F,5.523809524,3.947368421,-380.31906831125036,-440.7368248537373,,206.03274536132812,900.8099365234375,576.1618041992188
208,CFD,BF-251,F,5.074074074,4.192307692,-298.50778638066674,-325.3727591592502,,137.0146484375,645.812744140625,328.0564880371094
209,CFD,BF-252,F,3.826086957,2.565217391,-304.25982759990177,-333.48895315293544,,242.83563232421875,902.6615600585938,583.288330078125
210,CFD,BF-253,F,4.166666667,2.666666667,-342.3512551621882,-399.9101567465174,,149.9445037841797,843.8723754882812,518.5099487304688
211,CFD,BF-254,F,4.230769231,2.666666667,-305.5130202999152,-327.31233800526684,,102.3451919555664,734.811767578125,412.2488098144531
212,CFD,BF-255,F,4.538461538,3.884615385,-301.00276082348734,-321.3099870956497,,371.466064453125,403.84063720703125,151.619140625
213,CFD,BM-001,M,1.404255319,2.849462366,-369.9629126160524,,-290.90633857569,229.31871032714844,524.9033203125,212.32041931152344
214,CFD,BM-002,M,2.042553191,3.670212766,-307.3845938811005,,-404.3705099771159,339.54083251953125,449.50115966796875,187.43360900878906
215,CFD,BM-003,M,1.263736264,2.384615385,-375.96697828240497,,-439.04046694842,589.6350708007812,1287.241455078125,965.4081420898438
216,CFD,BM-004,M,1.596899225,2.480620155,-345.70495601791004,,-322.5043940882195,147.2152557373047,675.5279541015625,357.7447814941406
217,CFD,BM-005,M,1.630434783,2.836956522,-339.46805396265916,,-315.25126285057627,230.927978515625,500.41241455078125,179.88075256347656
218,CFD,BM-009,M,1.612244898,2.908163265,-346.2856616962688,,-398.0232852230895,93.39740753173828,709.8668212890625,386.5948486328125
219,CFD,BM-010,M,1.521276596,3.457446809,-288.4371799652664,,-333.10316886965717,133.22711181640625,814.3568115234375,490.359619140625
220,CFD,BM-011,M,1.793478261,2.869565217,-303.7151325164284,,-319.4146545247909,228.45330810546875,519.7842407226562,207.26193237304688
221,CFD,BM-012,M,1.407407407,2.5,-296.1028020933263,,-415.1819929637518,141.77149963378906,641.4794311523438,321.8471374511719
222,CFD,BM-013,M,2,2.707865169,-326.622104548832,,-339.5931076099404,133.9414520263672,810.149169921875,486.76239013671875
223,CFD,BM-015,M,1.505376344,2.569892473,-290.66953569182436,,-428.9177365448883,328.1812438964844,1029.7286376953125,704.9188842773438
224,CFD,BM-016,M,1.6,2.956043956,-294.8888494794072,,-413.39745436572,148.51199340820312,763.464599609375,443.8689270019531
225,CFD,BM-017,M,1.901098901,2.945054945,-316.931368998968,,-352.56355946721294,105.4505844116211,649.7717895507812,325.20489501953125
226,CFD,BM-018,M,1.489795918,3.551020408,-288.35124090993975,,-381.2550857040553,148.11370849609375,817.158935546875,495.1244201660156
227,CFD,BM-019,M,1.693181818,3.875,-294.61385722305175,,-293.2765942047921,257.11798095703125,491.6673583984375,180.5133514404297
228,CFD,BM-020,M,1.639534884,2.729411765,-287.261295623244,,-320.1395295261443,153.55311584472656,649.0189819335938,332.3253173828125
229,CFD,BM-021,M,1.755319149,3.095744681,-292.2416339377585,,-323.54049106005215,391.55810546875,1097.8399658203125,772.1672973632812
230,CFD,BM-022,M,1.692307692,3.791208791,-309.9521721274014,,-323.8287053417238,626.5623168945312,155.61961364746094,254.3656768798828
231,CFD,BM-023,M,2.204301075,2.182795699,-296.84991300644066,,-297.31949910140935,696.6156616210938,90.26099395751953,314.3709411621094
232,CFD,BM-024,M,2.322916667,2.989473684,-296.2992672286929,,-300.14444691362485,840.29052734375,130.90167236328125,452.572265625
233,CFD,BM-025,M,1.365591398,2.64516129,-331.1027837727327,,-315.5127236343516,577.7269897460938,223.22706604003906,230.09732055664062
234,CFD,BM-026,M,1.456521739,3.903225806,-301.64220056824433,,-297.44005442831315,516.8933715820312,219.8905487060547,142.5622100830078
235,CFD,BM-027,M,1.666666667,3.925925926,-291.551345021896,,-305.17634663771287,633.8146362304688,122.39836120605469,253.8747100830078
236,CFD,BM-028,M,2,3,-275.7599614790588,,-285.79693276161413,769.685546875,97.86671447753906,385.8030090332031
237,CFD,BM-029,M,1.681318681,3,-333.4714205124484,,-299.4757887367169,867.8114624023438,170.4625244140625,482.60186767578125
238,CFD,BM-030,M,1.744680851,3.446808511,-304.60570545940277,,-312.6235816469592,768.481689453125,89.34591674804688,383.2355041503906
239,CFD,BM-031,M,1.831460674,3.539325843,-283.92869959035977,,-304.3635605748806,665.5228881835938,102.25043487548828,284.977783203125
240,CFD,BM-032,M,1.715909091,3.295454545,-340.2087409003266,,-307.62716880825263,456.447021484375,288.0485534667969,105.94005584716797
241,CFD,BM-033,M,1.404255319,2.808510638,-330.62877377748003,,-339.08719926749524,739.2054443359375,106.57430267333984,358.9688720703125
242,CFD,BM-034,M,1.7,3.144444444,-303.8881838993445,,-301.34350378803276,435.7514953613281,346.5718688964844,153.20062255859375
243,CFD,BM-036,M,1.848837209,3.435294118,-289.13788423388326,,-290.3527647059866,540.6148071289062,197.5337677001953,164.6666717529297
244,CFD,BM-037,M,1.755555556,4.044444444,-273.3728069614322,,-276.6016070323947,410.764404296875,320.3660888671875,72.23493957519531
245,CFD,BM-038,M,1.568181818,2.488636364,-309.9899304357831,,-341.26123463166385,993.5320434570312,291.1546936035156,608.6220703125
246,CFD,BM-039,M,1.56043956,3.230769231,-279.7912677339321,,-325.77841365094514,537.3418579101562,235.91343688964844,183.98147583007812
247,CFD,BM-040,M,2.144578313,2.963855422,-294.5040901039025,,-290.3791450668539,756.9244384765625,96.92247009277344,373.89019775390625
248,CFD,BM-041,M,1.571428571,3.261904762,-305.41100953942095,,-385.7668745560373,789.34033203125,220.67413330078125,425.8478088378906
249,CFD,BM-043,M,1.67816092,4.852272727,-338.1978961451671,,-347.38382055294215,776.9547729492188,122.03038787841797,395.2865905761719
250,CFD,BM-044,M,1.483516484,2.417582418,-279.16382079051255,,-308.23364694352773,861.9817504882812,157.6932373046875,475.4288024902344
251,CFD,BM-045,M,1.505617978,3.179775281,-272.91173671986485,,-285.86521787628226,697.612548828125,89.7366943359375,315.42706298828125
252,CFD,BM-046,M,1.83908046,3.770114943,-290.0561057124836,,-268.38871251585346,409.7833557128906,331.213623046875,90.55033111572266
253,CFD,BM-200,M,1.259259259,3.222222222,-306.5396933242723,,-332.1849605091199,624.4942016601562,152.88319396972656,252.1456298828125
254,CFD,BM-201,M,1.423076923,3.192307692,-269.55336720830763,,-274.3414482397535,642.4553833007812,105.85794830322266,258.8312683105469
255,CFD,BM-202,M,1.407407407,2.185185185,-314.29326475200236,,-296.6045275791562,652.649169921875,92.47516632080078,267.6795959472656
256,CFD,BM-203,M,1.384615385,3,-271.5241294608579,,-314.5320585633595,627.5961303710938,143.096923828125,251.35125732421875
257,CFD,BM-204,M,2.24137931,3.821428571,-292.97317386978784,,-352.6685651538838,482.4176025390625,306.6118469238281,176.78720092773438
258,CFD,BM-205,M,1.2,3.24,-328.7388516467599,,-284.6253736008192,662.8231811523438,111.09122467041016,281.60986328125
259,CFD,BM-206,M,1.333333333,3.37037037,-294.3182599999531,,-266.1994600979944,421.36834716796875,322.3302001953125,94.45318603515625
260,CFD,BM-207,M,1.333333333,2.892857143,-282.3346675472701,,-280.83218647711567,458.8271179199219,298.89715576171875,131.5185546875
261,CFD,BM-208,M,1.633333333,3.5,-316.988848505518,,-327.1626814388907,781.6470336914062,125.67208862304688,401.2645263671875
262,CFD,BM-209,M,1.607142857,2.714285714,-308.0501076351595,,-261.49985247223486,645.1603393554688,119.84000396728516,264.7750244140625
263,CFD,BM-210,M,1.161290323,3.580645161,-284.8230167210326,,-331.822298914141,261.1230773925781,514.71240234375,215.61109924316406
264,CFD,BM-211,M,1.925925926,2.692307692,-308.33380107264156,,-270.163473305191,620.0819091796875,137.31326293945312,243.405517578125
265,CFD,BM-212,M,1.565217391,2.217391304,-280.3311429256916,,-303.1500181445345,494.7115173339844,248.47398376464844,133.8389129638672
266,CFD,BM-213,M,1.4,2.08,-306.5940211290791,,-327.1092273693704,1253.2069091796875,543.6175537109375,867.05419921875
267,CFD,BM-214,M,1.384615385,3.518518519,-274.57017125722865,,-295.0916754262932,805.0867919921875,137.1185302734375,422.6029052734375
268,CFD,BM-215,M,1.346153846,4.115384615,-323.32321382245084,,-295.52834100995824,616.128173828125,148.18264770507812,242.68576049804688
269,CFD,BM-216,M,1.37037037,2.148148148,-301.23161964227677,,-324.24197714444495,889.9560546875,199.5412139892578,507.2069396972656
270,CFD,BM-217,M,1.448275862,2.857142857,-289.1900767177154,,-316.8847997483863,649.0103759765625,94.4688491821289,264.2948913574219
271,CFD,BM-218,M,1.259259259,2.346153846,-298.577920633316,,-288.0440790595228,597.2769775390625,186.7698974609375,233.34288024902344
272,CFD,BM-219,M,2.038461538,2.111111111,-309.0726662578924,,-322.16442942040646,686.078857421875,125.27922821044922,308.88348388671875
273,CFD,BM-221,M,2.708333333,2.125,-275.67272291104126,,-276.16771354306434,489.48663330078125,253.4879150390625,130.27481079101562
274,CFD,BM-222,M,1.9,2.766666667,-301.92649674480174,,-313.188625883874,510.04449462890625,252.20082092285156,161.42123413085938
275,CFD,BM-223,M,1.148148148,3,-288.16897613370236,,-270.6004349132809,768.1953735351562,118.8276138305664,386.85784912109375
276,CFD,BM-224,M,1.103448276,2.448275862,-339.99060866218775,,-330.8753862796556,884.1803588867188,187.3294219970703,500.17877197265625
277,CFD,BM-225,M,1.740740741,2.928571429,-301.0816177945201,,-306.4418111946148,681.7046508789062,103.18193817138672,303.2058410644531
278,CFD,BM-226,M,1.555555556,2.740740741,-344.58862667152965,,-296.5651848516102,819.2804565429688,131.5174560546875,435.5536193847656
279,CFD,BM-227,M,1.333333333,4.111111111,-304.706409090826,,-300.80503928771753,671.1699829101562,93.65291595458984,288.7814636230469
280,CFD,BM-228,M,1.24,4,-298.9249681061757,,-311.5303694147573,890.1416015625,218.93994140625,512.7823486328125
281,CFD,BM-229,M,1.24137931,3.75862069,-323.52975732040744,,-274.93198833868865,699.8148803710938,73.85663604736328,315.26116943359375
282,CFD,BM-230,M,1.115384615,2.423076923,-297.2856135903527,,-313.1497483360414,769.7526245117188,104.57744598388672,385.87896728515625
283,CFD,BM-231,M,1.5,3.730769231,-327.49680415473296,,-290.2307133046752,763.5372314453125,100.5604476928711,380.7570495605469
284,CFD,BM-232,M,1.2,3.16,-316.1977443622019,,-367.4778336116128,975.6911010742188,295.47991943359375,596.1087646484375
285,CFD,BM-233,M,1.04,2.92,-332.92305349346884,,-303.6139323864755,592.9861450195312,144.70506286621094,212.67538452148438
286,CFD,BM-234,M,1.111111111,4.576923077,-277.94909575206896,,-370.20276137815677,1012.5634765625,308.0219421386719,627.80322265625
287,CFD,BM-235,M,1.586206897,3.206896552,-286.1725901282737,,-315.53337710817755,291.30279541015625,453.4574279785156,148.90330505371094
288,CFD,BM-236,M,1.535714286,3.607142857,-396.9716571936425,,-296.39559754700093,742.01123046875,120.08626556396484,364.4590148925781
289,CFD,BM-237,M,1.538461538,3.961538462,-339.70293002936353,,-348.21799532282085,681.7620239257812,100.546142578125,300.5958251953125
290,CFD,BM-238,M,1.62962963,2.407407407,-306.2327764291306,,-299.9124028549968,882.1141967773438,175.4586944580078,495.5992126464844
291,CFD,BM-239,M,1.884615385,3.846153846,-294.42894240954644,,-338.5858171186918,565.3851928710938,238.4463348388672,219.82675170898438
292,CFD,BM-240,M,1.259259259,4.074074074,-311.0264004049102,,-338.3751078100079,548.0088500976562,269.4512939453125,221.02108764648438
293,CFD,BM-241,M,1.346153846,3.384615385,-332.1460098170269,,-354.52222583235846,485.9964599609375,290.2779541015625,161.28579711914062
294,CFD,BM-242,M,1.5,3.307692308,-283.9646719343239,,-272.8194195358244,903.70166015625,197.84759521484375,518.086669921875
295,CFD,BM-243,M,1.56,3.12,-288.288087910412,,-299.17610963356026,577.5201416015625,156.98028564453125,195.81997680664062
296,CFD,BM-244,M,1.24,3.04,-296.39176968463545,,-436.7227135709814,728.0634765625,93.97108459472656,345.8419189453125
297,CFD,BM-245,M,1.636363636,3.086956522,-276.50807098497796,,-352.32574047960384,558.0608520507812,184.6453857421875,182.36813354492188
298,CFD,BM-246,M,1.47826087,3.5,-274.06143701422906,,-311.590775556661,534.369140625,228.2853546142578,175.91673278808594
299,CFD,BM-247,M,1.4,3.8,-304.2099653151087,,-299.07620927777407,497.51171875,275.527099609375,160.09866333007812
300,CFD,BM-248,M,2.153846154,4.346153846,-297.3600265619525,,-313.2848490191296,798.8805541992188,104.05123138427734,413.2412414550781
301,CFD,BM-249,M,2.185185185,4.555555556,-315.6112149895247,,-344.04569757394444,590.6351928710938,182.0368194580078,220.54653930664062
302,CFD,BM-250,M,1.448275862,3.517241379,-296.2306625793697,,-273.73587104399866,732.9647216796875,97.57624816894531,352.0076599121094
303,CFD,BM-251,M,1.413793103,3.214285714,-285.63528779323644,,-300.18711819261887,777.3809204101562,88.65040588378906,391.51617431640625
304,CFD,BM-252,M,1.384615385,2.615384615,-296.5936018161503,,-297.11147724322234,628.2236938476562,141.13003540039062,254.0237274169922
305,CFD,BM-253,M,3.125,2.958333333,-319.0812166885895,,-272.65563730157083,573.2163696289062,173.9395751953125,197.203125
306,CFD,LF-200,F,5.083333333,4.583333333,-272.965765405304,-295.47816208177824,,392.8882751464844,339.55462646484375,71.14520263671875
307,CFD,LF-201,F,4.72,3.48,-302.8890941348327,-332.12956905577903,,630.5601196289062,123.24226379394531,250.69911193847656
308,CFD,LF-202,F,4.269230769,2.777777778,-279.4217095221862,-299.6663264823479,,581.2621459960938,173.6709442138672,206.34420776367188
309,CFD,LF-203,F,5.423076923,4.296296296,-299.66369524485884,-326.9667134747213,,766.014892578125,90.7252197265625,380.7037048339844
310,CFD,LF-204,F,4.481481481,3.185185185,-371.1045190934773,-480.86997341251055,,640.1378173828125,132.25852966308594,261.75152587890625
311,CFD,LF-205,F,3.785714286,2.714285714,-371.14843122353227,-426.43981829238317,,864.9132080078125,157.11538696289062,477.61175537109375
312,CFD,LF-206,F,4.24,4.153846154,-371.62981010330225,-438.3433077913204,,495.4208068847656,256.3304443359375,141.38796997070312
313,CFD,LF-207,F,4.321428571,2.928571429,-339.7734964764077,-382.39174782882964,,456.63616943359375,307.99755859375,132.83961486816406
314,CFD,LF-208,F,4.714285714,3.571428571,-287.12933654154904,-287.26004786913757,,397.12591552734375,331.81121826171875,63.23766326904297
315,CFD,LF-209,F,5,4.346153846,-337.23947923799716,-368.95571612129044,,559.6290283203125,201.22012329101562,191.0958251953125
316,CFD,LF-210,F,4.653846154,3.307692308,-312.916191260578,-344.87644684097586,,378.397216796875,368.4217834472656,104.26189422607422
317,CFD,LF-211,F,4.346153846,3.538461538,-368.0824392239618,-401.1033892744823,,466.6893310546875,262.0880126953125,94.35572814941406
318,CFD,LF-212,F,5.037037037,3.777777778,-334.2862745555409,-400.1408373535553,,638.044921875,171.66607666015625,271.5561828613281
319,CFD,LF-213,F,4.36,3.36,-317.7656472838468,-362.94187296162283,,528.97705078125,1227.40869140625,904.0057983398438
320,CFD,LF-214,F,4.791666667,3.666666667,-373.8113913204604,-448.65456909455213,,334.1768798828125,1019.13134765625,697.624755859375
321,CFD,LF-215,F,3.866666667,2.966666667,-308.5925413003574,-343.85364565210034,,236.3524169921875,766.374755859375,461.46923828125
322,CFD,LF-216,F,3.8,2.52,-294.9380711303707,-301.1063792931677,,326.6302795410156,1039.1414794921875,711.5040893554688
323,CFD,LF-217,F,4.566666667,3.633333333,-311.6380958488587,-357.6375689779014,,594.5721435546875,1309.5098876953125,981.2349853515625
324,CFD,LF-218,F,3.033333333,2.75862069,-303.84375591352887,-335.27715241848307,,248.98028564453125,918.5526123046875,598.7802734375
325,CFD,LF-219,F,4.423076923,3.653846154,-270.21521041458954,-279.6169291004046,,604.3816528320312,1304.572021484375,980.9229125976562
326,CFD,LF-220,F,3.76,2,-340.21465797099995,-383.3861732769551,,200.22801208496094,581.101318359375,270.48492431640625
327,CFD,LF-221,F,3.692307692,2.692307692,-303.84524945314934,-319.90602997555214,,267.19580078125,938.6297607421875,616.6295166015625
328,CFD,LF-222,F,4.64,3.653846154,-318.87193849571474,-362.0322343298011,,203.6399688720703,826.5540771484375,508.8777770996094
329,CFD,LF-223,F,4.038461538,3.346153846,-278.6760081994679,-292.2303588392173,,249.9307861328125,494.41143798828125,180.5189971923828
330,CFD,LF-224,F,4.772727273,3.913043478,-294.18402575986966,-330.57625810082783,,190.93507385253906,537.9332885742188,212.6714630126953
331,CFD,LF-225,F,4.916666667,3.958333333,-285.77869628395007,-294.40653501456893,,548.6405639648438,291.1299133300781,231.1870574951172
332,CFD,LF-226,F,4.307692308,3.5,-339.50266319880177,-387.8988777244033,,102.59889221191406,771.9996948242188,446.9367980957031
333,CFD,LF-227,F,4.296296296,2.923076923,-304.35648442798794,-325.3557179213925,,204.14959716796875,551.8577880859375,235.711669921875
334,CFD,LF-228,F,3.793103448,2.965517241,-392.83870440518086,-442.5522217969297,,403.27435302734375,1108.3519287109375,782.7387084960938
335,CFD,LF-229,F,4.347826087,3.739130435,-318.62360794101016,-380.9606823720842,,128.16055297851562,800.7635498046875,477.0131530761719
336,CFD,LF-230,F,4.851851852,3.807692308,-328.10908075501175,-373.8166819194022,,93.41936492919922,716.3976440429688,391.9960632324219
337,CFD,LF-231,F,4.038461538,2.807692308,-306.8684222110526,-335.80077679643443,,214.3408966064453,579.6319580078125,271.4402160644531
338,CFD,LF-232,F,4.615384615,3.730769231,-278.8235888290653,-282.63037006818735,,297.9387512207031,523.83203125,243.51080322265625
339,CFD,LF-233,F,4.6,2.72,-344.23084609090387,-393.20202272222895,,268.5207214355469,471.254638671875,157.62269592285156
340,CFD,LF-234,F,4.2,2.88,-323.3417713480135,-377.25264105318905,,157.75860595703125,806.6548461914062,485.0489807128906
341,CFD,LF-235,F,5.461538462,4.269230769,-276.58466170511184,-272.11602381996477,,124.03060913085938,658.1116943359375,336.1877746582031
342,CFD,LF-236,F,3.48,2.72,-329.1544602387928,-358.80208641659,,323.4941101074219,1013.0157470703125,690.0888061523438
343,CFD,LF-237,F,4.428571429,3.076923077,-331.18245614064443,-356.80219690676483,,130.21841430664062,662.2020263671875,341.73150634765625
344,CFD,LF-238,F,4.535714286,3.034482759,-331.6170956013663,-361.99916256820535,,161.4283447265625,631.9948120117188,317.7975769042969
345,CFD,LF-239,F,4.833333333,3.806451613,-298.80535746246176,-315.518195355235,,647.0670166015625,141.56748962402344,271.71575927734375
346,CFD,LF-240,F,4.310344828,3.142857143,-311.3790354587175,-338.8878891315649,,243.64871215820312,517.0557250976562,208.36119079589844
347,CFD,LF-241,F,5.296296296,4.481481481,-313.13339302969814,-355.1221549348517,,173.58950805664062,796.8677978515625,480.0540771484375
348,CFD,LF-242,F,5.185185185,4.461538462,-296.8583960156687,-310.4518563619922,,90.78262329101562,670.0494995117188,345.1891784667969
349,CFD,LF-243,F,5.384615385,4.769230769,-293.99694520956996,-313.08680498425076,,107.63116455078125,795.6216430664062,469.0721130371094
350,CFD,LF-244,F,4.6,3.538461538,-326.80045912237915,-341.02887825900035,,221.8756561279297,916.7867431640625,592.2041625976562
351,CFD,LF-245,F,4.862068966,3.892857143,-293.3342230979087,-321.14900934319974,,530.5164184570312,247.72598266601562,184.34889221191406
352,CFD,LF-246,F,4.851851852,3.269230769,-341.7297937890079,-425.54770718714286,,498.0535583496094,1204.930908203125,879.3917846679688
353,CFD,LF-247,F,3.37037037,2.607142857,-301.97739992806487,-299.8820074699296,,86.78155517578125,709.1214599609375,384.26763916015625
354,CFD,LF-248,F,4.708333333,3.5,-324.16400179341406,-346.7352632075333,,110.60401153564453,758.052001953125,434.57391357421875
355,CFD,LF-249,F,5.896551724,5.24137931,-379.12406768715596,-402.49770732254524,,237.87655639648438,934.722900390625,609.4566040039062
356,CFD,LF-250,F,4.740740741,3.444444444,-287.5048981010093,-316.34453276341054,,136.22088623046875,610.3666381835938,287.8524169921875
357,CFD,LF-251,F,4.814814815,3.074074074,-327.45552680561474,-382.39922967139233,,235.12313842773438,575.1260986328125,277.0273742675781
358,CFD,LF-252,F,4.37037037,3.148148148,-386.55332996631034,-444.46686758961255,,515.5958251953125,1221.997314453125,896.5205688476562
359,CFD,LF-253,F,4.038461538,2.346153846,-379.2066426800614,-453.55458093894555,,110.24678039550781,748.00341796875,425.6273498535156
360,CFD,LF-254,F,5.041666667,3.541666667,-312.9815065475491,-351.04242687513977,,638.720458984375,1343.9415283203125,1019.4193725585938
361,CFD,LF-255,F,4.730769231,4.269230769,-322.0883493446277,-375.33522321866246,,134.31883239746094,691.9337768554688,372.58953857421875
362,CFD,LM-200,M,1.666666667,2.607142857,-304.4280756402478,,-393.2265599354481,342.5826416015625,1027.4180908203125,706.6466674804688
363,CFD,LM-201,M,1.5,4.607142857,-316.7213612395563,,-459.09391874682956,706.5958862304688,1416.1102294921875,1089.7301025390625
364,CFD,LM-202,M,1.269230769,2.192307692,-330.5437499155206,,-299.836206235007,291.4299621582031,449.51702880859375,139.6000213623047
365,CFD,LM-203,M,1.954545455,2.090909091,-323.70205212668344,,-371.9927559533586,129.41322326660156,786.3493041992188,462.05914306640625
366,CFD,LM-204,M,1.379310345,2.793103448,-307.5331977237003,,-490.3271410307585,606.53466796875,1311.1474609375,986.4443969726562
367,CFD,LM-206,M,1.125,2.166666667,-312.95737336776943,,-449.0037995992624,413.1370544433594,1109.93896484375,786.2972412109375
368,CFD,LM-207,M,1.4,3.1,-306.9788106813221,,-349.884338661956,105.59342193603516,689.8466186523438,367.5081787109375
369,CFD,LM-208,M,1.666666667,2.857142857,-316.2038891209519,,-340.0584296866883,242.64060974121094,918.8738403320312,596.2431030273438
370,CFD,LM-209,M,1.857142857,1.785714286,-353.2160967057195,,-337.57227283626247,99.51123809814453,711.0167846679688,386.97467041015625
371,CFD,LM-210,M,1.222222222,2.777777778,-294.8590785810991,,-349.6235672838609,423.1652526855469,1132.0194091796875,805.9152221679688
372,CFD,LM-211,M,1.535714286,3.321428571,-329.8432224858379,,-354.31682087782406,610.53515625,147.01612854003906,235.8207244873047
373,CFD,LM-212,M,2.28,3.28,-318.2500030276211,,-334.72871076518106,873.1549072265625,179.98849487304688,489.0458984375
374,CFD,LM-213,M,1.260869565,3.083333333,-313.54994947245024,,-314.82803834836915,1014.1199340820312,304.4926452636719,627.4769287109375
375,CFD,LM-214,M,1.592592593,3.464285714,-302.7356675365614,,-313.4233902274773,978.3580932617188,295.8046875,600.1196899414062
376,CFD,LM-215,M,1.576923077,2.92,-291.5893216829107,,-309.875511132184,1190.7259521484375,480.1029052734375,804.8612060546875
377,CFD,LM-216,M,1.851851852,2.777777778,-296.6278127042074,,-320.3335496994009,767.7166137695312,103.61823272705078,384.49102783203125
378,CFD,LM-217,M,1.12,2.88,-312.508601588088,,-384.5462158775682,775.7665405273438,177.78677368164062,403.2206726074219
379,CFD,LM-218,M,1.333333333,3,-347.4898842604134,,-296.2329329167072,992.0294799804688,284.61151123046875,605.3469848632812
380,CFD,LM-219,M,1.444444444,3.851851852,-283.85867350988747,,-352.41181230891067,1029.29345703125,343.39471435546875,647.4514770507812
381,CFD,LM-220,M,1.740740741,3.535714286,-306.4261991408724,,-330.39592704229943,773.6256713867188,111.04127502441406,389.3399353027344
382,CFD,LM-221,M,1.259259259,3.296296296,-308.9824918994999,,-325.28110012631936,873.170166015625,184.62789916992188,488.378173828125
383,CFD,LM-222,M,1.32,2.96,-287.0681003702344,,-309.65790741239255,519.0118408203125,228.5208282470703,150.3652801513672
384,CFD,LM-223,M,1.714285714,3.285714286,-297.11092726631114,,-291.894592010867,994.81884765625,285.84649658203125,608.7465209960938
385,CFD,LM-224,M,1.24137931,5.071428571,-308.30024869993997,,-314.08703139673696,523.5774536132812,213.9600372314453,148.66494750976562
386,CFD,LM-225,M,1.777777778,3.407407407,-283.46030460046137,,-321.52162299024826,629.23974609375,118.10919189453125,247.02574157714844
387,CFD,LM-226,M,1.260869565,2.304347826,-276.2031192534526,,-357.1276263420374,1322.947021484375,616.7434692382812,938.9325561523438
388,CFD,LM-227,M,1.551724138,3.068965517,-322.9300521811657,,-281.5908309262151,770.4500122070312,95.53258514404297,386.15069580078125
389,CFD,LM-228,M,1.518518519,2.857142857,-281.242468204977,,-317.7692868938778,293.2561340332031,440.5102844238281,127.26750183105469
390,CFD,LM-229,M,1.4,2.24,-332.56637457742875,,-309.4080303413521,980.6378173828125,272.7629699707031,593.903076171875
391,CFD,LM-230,M,1.148148148,2.37037037,-300.66559626212427,,-291.14395798787285,635.55712890625,123.10424041748047,256.4061279296875
392,CFD,LM-231,M,1.92,3.24,-291.4649525564686,,-299.9345180989508,915.650146484375,221.25433349609375,532.6780395507812
393,CFD,LM-232,M,1.458333333,2.961538462,-299.17992982565335,,-309.57249974694025,956.4450073242188,244.0789031982422,568.960205078125
394,CFD,LM-233,M,1.423076923,2.423076923,-302.3395010327142,,-280.2109204744327,745.6055908203125,78.19058990478516,359.9969482421875
395,CFD,LM-234,M,1.75,3.37037037,-325.54918276318915,,-275.5922117972675,389.4923095703125,343.1455993652344,77.79166412353516
396,CFD,LM-235,M,1.448275862,3.035714286,-323.395940969467,,-336.8545297147838,786.2902221679688,102.92289733886719,400.9690246582031
397,CFD,LM-236,M,1.035714286,2.964285714,-301.200486078135,,-285.4098411637126,717.6568603515625,62.86500549316406,332.01055908203125
398,CFD,LM-237,M,1.545454545,2.590909091,-344.2704023935992,,-340.14688452331046,1147.1854248046875,434.4013366699219,759.617919921875
399,CFD,LM-238,M,1.6,2.56,-307.98335793470596,,-310.62135368929734,571.0777587890625,188.53575134277344,204.23068237304688
400,CFD,LM-239,M,1.923076923,2.615384615,-323.40124173367667,,-290.16725108553317,918.2035522460938,209.95057678222656,531.7242431640625
401,CFD,LM-240,M,1.166666667,1.541666667,-319.3998246666674,,-300.2468504523179,578.6555786132812,179.20867919921875,207.83676147460938
402,CFD,LM-241,M,1.476190476,2.5,-306.7642977977275,,-309.3992225886052,862.5676879882812,151.14959716796875,474.47039794921875
403,CFD,LM-242,M,1.923076923,4.28,-307.5000484150113,,-358.086897087219,815.9407348632812,212.45848083496094,449.67205810546875
404,CFD,LM-243,M,1.178571429,2.777777778,-285.9839140860162,,-344.31095808850256,621.8505249023438,168.699951171875,253.51351928710938
405,CFD,LM-244,M,1.142857143,3.333333333,-293.4037402982799,,-300.7663803115713,843.887939453125,146.70901489257812,458.30810546875
406,CFD,LM-246,M,1.444444444,2.185185185,-392.6729493669353,,-364.8298956106059,1022.8179931640625,326.7335205078125,640.3828125
407,CFD,LM-247,M,1.52173913,3,-292.12441549857624,,-316.4019777851958,531.1178588867188,308.7370910644531,224.62001037597656
408,CFD,LM-248,M,1.344827586,4.172413793,-318.92364972201796,,-337.5359956032578,1130.9468994140625,420.148681640625,743.9728393554688
409,CFD,LM-249,M,2.333333333,2.333333333,-286.11318337968726,,-321.4462478591246,930.32177734375,227.77806091308594,545.286376953125
410,CFD,LM-250,M,1.392857143,3.892857143,-309.8389653391777,,-314.00863347425707,316.4218444824219,425.5795593261719,127.3304672241211
411,CFD,LM-251,M,1.6,2.08,-317.41935037929966,,-315.50247198318084,687.0997314453125,151.23692321777344,315.4516906738281
