,folder,Model,GenderSelf,Feminine,Attractive,LL,LL_F,LL_M,dist_centre_F,dist_centre_H,dist_centre
205,CFD,BF-248,F,4.821428571,3.678571429,217.61461176374132,185.8895152249629,,1.0269278287887573,1.0161789655685425,1.0088497400283813
206,CFD,BF-249,F,4.576923077,3.615384615,172.66046117456784,114.33081686315214,,0.7617964148521423,0.8806315064430237,0.812526285648346
207,CFD,BF-250,F,5.523809524,3.947368421,170.98263719361645,112.24470101705384,,0.8714941143989563,0.964583158493042,0.9064586162567139
208,CFD,BF-251,F,5.074074074,4.192307692,236.52126514508643,216.43549104749027,,0.7631317377090454,0.9204400181770325,0.845126748085022
209,CFD,BF-252,F,3.826086957,2.565217391,212.08383364190152,167.98810239905978,,0.9279130697250366,0.9646043181419373,0.9257937669754028
210,CFD,BF-253,F,4.166666667,2.666666667,233.04381574614064,213.73924525073812,,0.7916498780250549,0.875586211681366,0.8147093057632446
211,CFD,BF-254,F,4.230769231,2.666666667,221.9121317656845,199.76003395696813,,0.8889696002006531,0.9800847172737122,0.928226888179779
212,CFD,BF-255,F,4.538461538,3.884615385,203.09362066836596,148.39426918339672,,0.9018164277076721,0.8926581740379333,0.8808167576789856
213,CFD,BM-001,M,1.404255319,2.849462366,221.49441721310356,,199.53136357144518,0.9484966397285461,0.926188051700592,0.922349214553833
214,CFD,BM-002,M,2.042553191,3.670212766,230.461005451502,,127.3470263190832,0.9213666915893555,0.9825780391693115,0.9507448673248291
215,CFD,BM-003,M,1.263736264,2.384615385,220.03768577718847,,78.54658928137599,0.9082015752792358,1.008888840675354,0.9447786808013916
216,CFD,BM-004,M,1.596899225,2.480620155,205.76741396591376,,202.20672577059835,0.8317821621894836,0.9343663454055786,0.8688310384750366
217,CFD,BM-005,M,1.630434783,2.836956522,193.45568960402045,,195.32383787383768,0.9355546832084656,0.9362151026725769,0.9242126941680908
218,CFD,BM-009,M,1.612244898,2.908163265,173.46166598088942,,218.76052193885283,0.8581856489181519,0.8990872502326965,0.8654730916023254
219,CFD,BM-010,M,1.521276596,3.457446809,223.71464881433747,,174.83042654384482,0.8971397280693054,0.9690951704978943,0.9136365056037903
220,CFD,BM-011,M,1.793478261,2.869565217,219.7166560747276,,178.11555132315905,0.901631236076355,0.8938928246498108,0.884731113910675
221,CFD,BM-012,M,1.407407407,2.5,227.72021182632392,,188.49099318916035,0.8979514241218567,0.9421283006668091,0.9041392803192139
222,CFD,BM-013,M,2,2.707865169,206.19082775349216,,195.69310466065562,0.7747045159339905,0.913061797618866,0.848863959312439
223,CFD,BM-015,M,1.505376344,2.569892473,232.7201305916318,,206.53459293845572,0.9261979460716248,1.0097711086273193,0.9503003358840942
224,CFD,BM-016,M,1.6,2.956043956,213.50205898376907,,163.01221315338103,0.9093193411827087,0.99397873878479,0.943164587020874
225,CFD,BM-017,M,1.901098901,2.945054945,206.1643596602962,,157.1018957477704,0.9278379082679749,0.9848675727844238,0.9424331784248352
226,CFD,BM-018,M,1.489795918,3.551020408,222.70020461167059,,119.4928340605467,1.099027395248413,1.0678762197494507,1.0661283731460571
227,CFD,BM-019,M,1.693181818,3.875,223.48330889374648,,209.54089537809875,0.8734534978866577,0.8727277517318726,0.8550640940666199
228,CFD,BM-020,M,1.639534884,2.729411765,233.5011125986179,,186.52318664970682,0.8601162433624268,0.9265450239181519,0.8757312893867493
229,CFD,BM-021,M,1.755319149,3.095744681,209.98127022853438,,200.45971954783084,0.7949894070625305,0.8785625696182251,0.8139269948005676
230,CFD,BM-022,M,1.692307692,3.791208791,200.6780849742033,,187.93397499825952,0.9529866576194763,0.8868047595024109,0.894777774810791
231,CFD,BM-023,M,2.204301075,2.182795699,232.50369755804743,,218.1880928306036,0.9195836782455444,0.8734421730041504,0.8795402646064758
232,CFD,BM-024,M,2.322916667,2.989473684,201.49132016722228,,213.93842552895205,0.9659247994422913,0.8488093614578247,0.8791967034339905
233,CFD,BM-025,M,1.365591398,2.64516129,225.12347575308834,,187.9180594506871,1.0078355073928833,0.9571048617362976,0.9485555291175842
234,CFD,BM-026,M,1.456521739,3.903225806,202.9196220492331,,211.772321656046,0.9384647607803345,0.8515912294387817,0.8636963963508606
235,CFD,BM-027,M,1.666666667,3.925925926,242.54451289419984,,208.38774931563447,0.8713093996047974,0.7913782596588135,0.8143672943115234
236,CFD,BM-028,M,2,3,237.73807881743826,,232.99003888210015,0.9372695684432983,0.8335720300674438,0.8610166907310486
237,CFD,BM-029,M,1.681318681,3,179.22075554032924,,207.69027132507557,0.9394351840019226,0.8567502498626709,0.8819392323493958
238,CFD,BM-030,M,1.744680851,3.446808511,223.65393671647374,,197.23687884117953,0.9418719410896301,0.8448832035064697,0.8604397773742676
239,CFD,BM-031,M,1.831460674,3.539325843,206.21843805140696,,230.0480064096608,0.8331437110900879,0.801887035369873,0.8073893785476685
240,CFD,BM-032,M,1.715909091,3.295454545,223.13020684256915,,187.8368217411604,0.9229637384414673,0.8634998202323914,0.868958592414856
241,CFD,BM-033,M,1.404255319,2.808510638,194.60199364277867,,226.51725456389727,1.0071444511413574,0.9155102968215942,0.936491072177887
242,CFD,BM-034,M,1.7,3.144444444,228.70866228473128,,209.18710862853686,0.9627051949501038,0.9312233924865723,0.9236717224121094
243,CFD,BM-036,M,1.848837209,3.435294118,236.8981750000822,,239.14366979186093,0.8677788376808167,0.8337684869766235,0.8364719152450562
244,CFD,BM-037,M,1.755555556,4.044444444,249.13703956065865,,230.5880595669422,0.9063560962677002,0.8332058787345886,0.8481932878494263
245,CFD,BM-038,M,1.568181818,2.488636364,186.8324176702559,,153.25208381857135,1.0016043186187744,0.9652948975563049,0.9701308608055115
246,CFD,BM-039,M,1.56043956,3.230769231,223.62253834090365,,215.3281413390121,0.9660349488258362,0.91273033618927,0.9109311699867249
247,CFD,BM-040,M,2.144578313,2.963855422,242.01459373503252,,204.31968323470105,0.9550462961196899,0.8536478281021118,0.8894668817520142
248,CFD,BM-041,M,1.571428571,3.261904762,195.36203291217663,,208.92122989443186,0.9051223397254944,0.8696352243423462,0.8696948289871216
249,CFD,BM-043,M,1.67816092,4.852272727,222.02775200740257,,160.73129398249847,1.0104436874389648,0.9736961722373962,0.968407928943634
250,CFD,BM-044,M,1.483516484,2.417582418,222.5115797505909,,231.66446492144328,0.936102569103241,0.7952577471733093,0.839816153049469
251,CFD,BM-045,M,1.505617978,3.179775281,224.8929527258337,,233.86189226322824,0.8920164108276367,0.8074550032615662,0.8186652064323425
252,CFD,BM-046,M,1.83908046,3.770114943,207.33016597001597,,255.13194890175265,0.9147074222564697,0.8070563077926636,0.8355324864387512
253,CFD,BM-200,M,1.259259259,3.222222222,223.6057218073429,,158.93993219991023,1.0368678569793701,0.9273930191993713,0.9600681066513062
254,CFD,BM-201,M,1.423076923,3.192307692,237.663853722318,,237.47148285840873,0.8854023814201355,0.8056614398956299,0.8301894068717957
255,CFD,BM-202,M,1.407407407,2.185185185,203.81734315600625,,244.53642660092845,0.8568376898765564,0.7922197580337524,0.8112202882766724
256,CFD,BM-203,M,1.384615385,3,216.0617827641197,,182.90378061498924,0.9639443159103394,0.9109092950820923,0.9142096638679504
257,CFD,BM-204,M,2.24137931,3.821428571,222.9147335112145,,223.5139863406751,0.9425249695777893,0.8870462775230408,0.8948924541473389
258,CFD,BM-205,M,1.2,3.24,203.4766479901256,,217.18277367937446,0.9547141790390015,0.8722721934318542,0.8848069906234741
259,CFD,BM-206,M,1.333333333,3.37037037,215.85283642144572,,224.9258799724181,0.8424807190895081,0.8461199998855591,0.8307148814201355
260,CFD,BM-207,M,1.333333333,2.892857143,212.293281542437,,211.35832545980102,0.9377583265304565,0.8841490745544434,0.8981168270111084
261,CFD,BM-208,M,1.633333333,3.5,174.67877639676934,,219.1966578489094,0.9566447734832764,0.8887485861778259,0.9063272476196289
262,CFD,BM-209,M,1.607142857,2.714285714,208.13765401309576,,233.06285843184003,0.9346460103988647,0.811359167098999,0.8415772914886475
263,CFD,BM-210,M,1.161290323,3.580645161,217.0392635361769,,183.50791627648357,0.9611209630966187,0.9678516983985901,0.9435664415359497
264,CFD,BM-211,M,1.925925926,2.692307692,199.50157908922074,,215.2012136845053,0.948218047618866,0.8581443428993225,0.8735111355781555
265,CFD,BM-212,M,1.565217391,2.217391304,214.88038719620266,,216.92895348267848,0.8534284830093384,0.8195151686668396,0.8131533861160278
266,CFD,BM-213,M,1.4,2.08,184.88864392693765,,206.0410205340745,1.0548039674758911,0.9006878733634949,0.9552890062332153
267,CFD,BM-214,M,1.384615385,3.518518519,238.62041217742933,,221.27554574804978,0.8648185729980469,0.7944575548171997,0.8107619285583496
268,CFD,BM-215,M,1.346153846,4.115384615,171.93336052626645,,196.57493608446003,0.8934640288352966,0.8836963772773743,0.8718290328979492
269,CFD,BM-216,M,1.37037037,2.148148148,228.4657552277027,,140.6545372959281,0.9523675441741943,0.9095684289932251,0.9093968868255615
270,CFD,BM-217,M,1.448275862,2.857142857,210.54696962493205,,193.74487177507973,0.9982541799545288,0.9598681926727295,0.9574856162071228
271,CFD,BM-218,M,1.259259259,2.346153846,218.35292839789025,,208.83083541156057,0.9777175784111023,0.909111738204956,0.9120941162109375
272,CFD,BM-219,M,2.038461538,2.111111111,235.63914446316744,,196.1629877333725,0.8766740560531616,0.8433354496955872,0.8473873138427734
273,CFD,BM-221,M,2.708333333,2.125,225.38729067952397,,217.68026288071326,0.9213287234306335,0.8580704927444458,0.8661583065986633
274,CFD,BM-222,M,1.9,2.766666667,223.94456876027232,,177.53836887814361,0.9339610934257507,0.895102322101593,0.8963000178337097
275,CFD,BM-223,M,1.148148148,3,209.4809127285821,,239.37442289856324,0.8747079372406006,0.7816960215568542,0.8117524981498718
276,CFD,BM-224,M,1.103448276,2.448275862,199.3818240975152,,156.14188938751218,0.9508014917373657,0.8933679461479187,0.908425509929657
277,CFD,BM-225,M,1.740740741,2.928571429,220.35974335423947,,229.40679869659354,0.9270678162574768,0.8898253440856934,0.8981416821479797
278,CFD,BM-226,M,1.555555556,2.740740741,173.5918494693904,,213.54979554164257,0.9224076271057129,0.7922782301902771,0.8296651244163513
279,CFD,BM-227,M,1.333333333,4.111111111,218.0773059771702,,215.63111468543826,0.9485455751419067,0.8758466243743896,0.8811745643615723
280,CFD,BM-228,M,1.24,4,223.77751236669587,,242.98649827689414,0.8748573064804077,0.8581262826919556,0.8606263399124146
281,CFD,BM-229,M,1.24137931,3.75862069,182.3385384596345,,222.68318851640333,0.8969190120697021,0.8422654867172241,0.8492125868797302
282,CFD,BM-230,M,1.115384615,2.423076923,207.73383177045187,,224.92899327866058,0.9488593339920044,0.8365889191627502,0.8616056442260742
283,CFD,BM-231,M,1.5,3.730769231,197.29394832880126,,212.87690337264902,0.934389054775238,0.8333286643028259,0.8625136017799377
284,CFD,BM-232,M,1.2,3.16,209.90276762388532,,189.321989841862,1.005574107170105,0.9835044741630554,0.9806657433509827
285,CFD,BM-233,M,1.04,2.92,202.42774327724936,,223.21435637714376,0.9165056347846985,0.850618839263916,0.8678708672523499
286,CFD,BM-234,M,1.111111111,4.576923077,238.9786550872168,,167.76965719541644,1.0335032939910889,0.9109431505203247,0.9445493817329407
287,CFD,BM-235,M,1.586206897,3.206896552,214.00978367969202,,216.09516891960632,0.9062963128089905,0.8200412392616272,0.8515773415565491
288,CFD,BM-236,M,1.535714286,3.607142857,164.8699570651454,,227.72104084561187,0.905552327632904,0.8089883327484131,0.8409742712974548
289,CFD,BM-237,M,1.538461538,3.961538462,199.3197606183822,,151.87984396705568,1.0052417516708374,0.942779004573822,0.9531412124633789
290,CFD,BM-238,M,1.62962963,2.407407407,234.38831549505653,,200.6372587493022,0.9113614559173584,0.8371933698654175,0.8577041029930115
291,CFD,BM-239,M,1.884615385,3.846153846,218.60027148242528,,175.70311722806042,0.9760664701461792,0.936179518699646,0.9408438205718994
292,CFD,BM-240,M,1.259259259,4.074074074,198.90343255753396,,199.1709367791391,0.9536824226379395,0.9247445464134216,0.9168782234191895
293,CFD,BM-241,M,1.346153846,3.384615385,215.56807255720503,,181.82073708431756,0.9231588840484619,0.851492166519165,0.859219491481781
294,CFD,BM-242,M,1.5,3.307692308,217.9024147294707,,236.53866552160105,0.8621947765350342,0.7557376623153687,0.7896952033042908
295,CFD,BM-243,M,1.56,3.12,220.13057250331372,,194.79960140278018,0.9568732976913452,0.916999340057373,0.9165482521057129
296,CFD,BM-244,M,1.24,3.04,232.14160024262134,,124.1913162361376,1.0687098503112793,1.0005474090576172,1.0174434185028076
297,CFD,BM-245,M,1.636363636,3.086956522,229.06911810124444,,189.1825884364209,1.0333958864212036,0.9580697417259216,0.9720820188522339
298,CFD,BM-246,M,1.47826087,3.5,239.8900521466575,,243.04574918109225,0.9222091436386108,0.8469976186752319,0.8708184361457825
299,CFD,BM-247,M,1.4,3.8,190.06166936719197,,212.32867272307794,0.993461549282074,0.8986297249794006,0.926938533782959
300,CFD,BM-248,M,2.153846154,4.346153846,221.76744499335956,,189.63650675898253,0.9035534262657166,0.8016132712364197,0.8234542012214661
301,CFD,BM-249,M,2.185185185,4.555555556,211.91086102102412,,200.12852926312456,0.9164983034133911,0.8226748704910278,0.8358815908432007
302,CFD,BM-250,M,1.448275862,3.517241379,235.80929999836872,,221.47551300939452,0.9916855692863464,0.9262692928314209,0.9420093297958374
303,CFD,BM-251,M,1.413793103,3.214285714,210.98316981245802,,211.95515661561996,0.9451718926429749,0.8944531679153442,0.9039244055747986
304,CFD,BM-252,M,1.384615385,2.615384615,225.36246871247118,,228.9688507793398,0.9580127596855164,0.8355006575584412,0.8659469485282898
305,CFD,BM-253,M,3.125,2.958333333,210.91086928594058,,229.5623511436175,0.8873021006584167,0.7989721894264221,0.8268358111381531
306,CFD,LF-200,F,5.083333333,4.583333333,229.00765334677288,146.78633082094865,,0.8033526539802551,0.7983382940292358,0.7942042946815491
307,CFD,LF-201,F,4.72,3.48,219.11470302581068,148.89862635174333,,1.0220919847488403,0.9349960088729858,0.9510656595230103
308,CFD,LF-202,F,4.269230769,2.777777778,225.79253372130597,177.49443075385827,,1.0553739070892334,0.9611066579818726,0.9784005880355835
309,CFD,LF-203,F,5.423076923,4.296296296,210.2255439753949,155.62146740251433,,0.9416893124580383,0.9415596127510071,0.9275688529014587
310,CFD,LF-204,F,4.481481481,3.185185185,190.25332359281379,134.33587747082584,,0.8916620016098022,0.8503021001815796,0.8473454713821411
311,CFD,LF-205,F,3.785714286,2.714285714,199.5790402952264,148.2437581274831,,0.9918962717056274,0.8923883438110352,0.9180282950401306
312,CFD,LF-206,F,4.24,4.153846154,201.17312134906368,174.2293269303258,,0.8821471929550171,0.8257793188095093,0.8387081027030945
313,CFD,LF-207,F,4.321428571,2.928571429,228.10403838818934,207.68885332428283,,0.9006814360618591,0.7952790856361389,0.8241553902626038
314,CFD,LF-208,F,4.714285714,3.571428571,210.00851351233067,200.92099681399932,,0.8266313672065735,0.7547442317008972,0.764724612236023
315,CFD,LF-209,F,5,4.346153846,211.89190820649776,205.382358399103,,0.9351745247840881,0.9016370177268982,0.8991435766220093
316,CFD,LF-210,F,4.653846154,3.307692308,212.75882953941635,160.78476881340737,,0.9209104180335999,0.9056109189987183,0.8949778079986572
317,CFD,LF-211,F,4.346153846,3.538461538,184.28243667267196,145.82012971158633,,0.9139123558998108,0.874137818813324,0.8654268383979797
318,CFD,LF-212,F,5.037037037,3.777777778,216.01449762076814,146.79196492879885,,1.0678791999816895,1.0267709493637085,1.0261080265045166
319,CFD,LF-213,F,4.36,3.36,240.28280074306247,233.23790094482945,,0.954870343208313,1.0349361896514893,0.9740021824836731
320,CFD,LF-214,F,4.791666667,3.666666667,219.96201222678664,192.06074574571932,,0.995754063129425,1.0516512393951416,1.007943868637085
321,CFD,LF-215,F,3.866666667,2.966666667,215.56857711398195,204.40936250864416,,0.7585728764533997,0.8795204758644104,0.8186244368553162
322,CFD,LF-216,F,3.8,2.52,202.4389458028263,164.61684160209225,,0.8069815635681152,0.9403477907180786,0.8833613395690918
323,CFD,LF-217,F,4.566666667,3.633333333,243.54196488930347,215.62940174138657,,0.8172313570976257,0.9475798010826111,0.8911559581756592
324,CFD,LF-218,F,3.033333333,2.75862069,237.10400005402326,232.74687331008934,,0.8251574039459229,0.8848707675933838,0.8512478470802307
325,CFD,LF-219,F,4.423076923,3.653846154,237.70811818950324,193.68865079218847,,0.9320597648620605,1.0025831460952759,0.952712893486023
326,CFD,LF-220,F,3.76,2,176.2938233223515,129.17205458301186,,0.8854896426200867,0.9140901565551758,0.8674100637435913
327,CFD,LF-221,F,3.692307692,2.692307692,209.59927758697245,222.25556375973778,,0.8075434565544128,0.9591384530067444,0.8928821086883545
328,CFD,LF-222,F,4.64,3.653846154,236.02861179861011,218.53796681236494,,0.8290830254554749,0.940406858921051,0.8808631896972656
329,CFD,LF-223,F,4.038461538,3.346153846,243.58367423670256,229.48539326156987,,0.8445817232131958,0.8941047191619873,0.8589696884155273
330,CFD,LF-224,F,4.772727273,3.913043478,211.89009895174163,163.52296507695547,,0.8659040927886963,0.8789220452308655,0.8504757881164551
331,CFD,LF-225,F,4.916666667,3.958333333,226.47081085974742,206.37630394029145,,0.8702815175056458,0.858279824256897,0.8492885828018188
332,CFD,LF-226,F,4.307692308,3.5,194.06769548911416,175.10652506736213,,0.8441656231880188,0.9117987155914307,0.8671954274177551
333,CFD,LF-227,F,4.296296296,2.923076923,212.89587851389865,195.15458013305135,,0.8079479932785034,0.8241677284240723,0.7912507057189941
334,CFD,LF-228,F,3.793103448,2.965517241,195.98034510760758,183.43173625110717,,0.9705671072006226,0.9808911085128784,0.9521932601928711
335,CFD,LF-229,F,4.347826087,3.739130435,230.5766371787276,205.16362430984202,,0.8968982100486755,0.9243473410606384,0.8951249122619629
336,CFD,LF-230,F,4.851851852,3.807692308,195.00223413570433,182.64298117002087,,0.8541901111602783,0.8723658919334412,0.8432964086532593
337,CFD,LF-231,F,4.038461538,2.807692308,216.2559695353752,192.89263586793396,,0.7466539144515991,0.8303695321083069,0.7899191975593567
338,CFD,LF-232,F,4.615384615,3.730769231,241.4198554657659,239.68719169915138,,0.8941066861152649,0.8689935803413391,0.8540199398994446
339,CFD,LF-233,F,4.6,2.72,175.27414462804273,118.06198181000596,,0.8458147048950195,0.8430779576301575,0.8187044262886047
340,CFD,LF-234,F,4.2,2.88,221.363038819949,208.1363857243408,,0.8656514286994934,0.9371625781059265,0.8881410956382751
341,CFD,LF-235,F,5.461538462,4.269230769,235.61340466687585,233.40091579157985,,0.8547360897064209,0.9645335078239441,0.920529842376709
342,CFD,LF-236,F,3.48,2.72,221.70508305291355,214.8943265379375,,0.9081186056137085,0.9771234393119812,0.9359035491943359
343,CFD,LF-237,F,4.428571429,3.076923077,227.00893184613227,187.74285661804566,,0.8648555874824524,0.8746435642242432,0.8385710716247559
344,CFD,LF-238,F,4.535714286,3.034482759,222.99780448493266,224.04909183154336,,0.8799464702606201,0.9872334599494934,0.9205074310302734
345,CFD,LF-239,F,4.833333333,3.806451613,212.90029418593727,189.30960262175955,,0.8731547594070435,0.8688386678695679,0.8527225852012634
346,CFD,LF-240,F,4.310344828,3.142857143,224.16131831200963,223.7192659645982,,0.7963736057281494,0.8244594931602478,0.8023919463157654
347,CFD,LF-241,F,5.296296296,4.481481481,181.25369177335665,167.64014485664558,,0.961937665939331,0.9765443801879883,0.9428566098213196
348,CFD,LF-242,F,5.185185185,4.461538462,231.75711616344492,214.82371838832697,,0.8503396511077881,0.8946285247802734,0.8599961400032043
349,CFD,LF-243,F,5.384615385,4.769230769,219.25247855757073,190.38423917862963,,0.8001239895820618,0.9224749803543091,0.8636532425880432
350,CFD,LF-244,F,4.6,3.538461538,199.1064276336371,146.83927235120098,,0.9211134314537048,1.0252834558486938,0.9741877913475037
351,CFD,LF-245,F,4.862068966,3.892857143,193.25051908648413,167.21666461911664,,0.867762565612793,0.929427981376648,0.8925795555114746
352,CFD,LF-246,F,4.851851852,3.269230769,205.7948832937076,174.46400473157752,,0.7779874205589294,0.9312372803688049,0.8692914843559265
353,CFD,LF-247,F,3.37037037,2.607142857,238.31938435932588,243.12994694165747,,0.8602640628814697,0.9484391808509827,0.9004255533218384
354,CFD,LF-248,F,4.708333333,3.5,221.52835331296325,208.79708532065314,,0.8537285327911377,0.9866448044776917,0.9118430018424988
355,CFD,LF-249,F,5.896551724,5.24137931,209.08785233318162,203.6765340505384,,0.9590111374855042,1.0442688465118408,0.9953738451004028
356,CFD,LF-250,F,4.740740741,3.444444444,227.41557797416516,180.75674138925703,,0.8982359766960144,0.9415349364280701,0.9017748832702637
357,CFD,LF-251,F,4.814814815,3.074074074,221.44643046532207,200.5435384757821,,0.8811801075935364,0.9107638001441956,0.8827822804450989
358,CFD,LF-252,F,4.37037037,3.148148148,217.4896699978774,191.27166135344055,,0.9007794260978699,0.9897849559783936,0.9380375146865845
359,CFD,LF-253,F,4.038461538,2.346153846,204.31940854377825,172.3329581360353,,0.877129077911377,0.9813131093978882,0.9237719774246216
360,CFD,LF-254,F,5.041666667,3.541666667,206.1462732974806,193.18049958533203,,0.9009339213371277,0.9592702984809875,0.9100480675697327
361,CFD,LF-255,F,4.730769231,4.269230769,207.34501127025393,183.3335417820917,,0.779739260673523,0.9010352492332458,0.8521643877029419
362,CFD,LM-200,M,1.666666667,2.607142857,223.42792364850584,,189.47427321699558,0.9146763682365417,0.9570085406303406,0.909980058670044
363,CFD,LM-201,M,1.5,4.607142857,229.95856572520853,,160.2581504885443,0.9160856604576111,0.9990552067756653,0.9413126707077026
364,CFD,LM-202,M,1.269230769,2.192307692,194.1651312533312,,201.84423490984875,0.9534218907356262,0.8691691160202026,0.8733385801315308
365,CFD,LM-203,M,1.954545455,2.090909091,177.50830912330332,,186.68852010506345,0.8271995782852173,0.8930374979972839,0.8393676280975342
366,CFD,LM-204,M,1.379310345,2.793103448,205.98898839097762,,178.43478275257905,0.8809177279472351,0.9702255129814148,0.9125226736068726
367,CFD,LM-206,M,1.125,2.166666667,214.03328721141042,,150.47907053244,0.8042969107627869,0.9383615851402283,0.87360680103302
368,CFD,LM-207,M,1.4,3.1,201.85641689740945,,181.9965286563618,0.8695641756057739,0.9513968825340271,0.9031189680099487
369,CFD,LM-208,M,1.666666667,2.857142857,206.26243013147928,,166.41578185701871,0.8755429983139038,0.9097909927368164,0.885007381439209
370,CFD,LM-209,M,1.857142857,1.785714286,210.21357496246867,,184.72582782537322,0.8501555919647217,0.8875445127487183,0.8556239604949951
371,CFD,LM-210,M,1.222222222,2.777777778,194.12488797515124,,180.96479199985816,0.8551651239395142,0.8704460859298706,0.8286483287811279
372,CFD,LM-211,M,1.535714286,3.321428571,198.90496123132743,,205.8246272825238,1.0048351287841797,0.8950566649436951,0.9340652823448181
373,CFD,LM-212,M,2.28,3.28,213.53260502583655,,168.48413443825487,0.9876734018325806,0.9015573263168335,0.9186084866523743
374,CFD,LM-213,M,1.260869565,3.083333333,199.638468917896,,206.63407899298272,1.0380171537399292,0.9283620715141296,0.9612769484519958
375,CFD,LM-214,M,1.592592593,3.464285714,249.42233485368013,,219.49874179698648,0.9405518174171448,0.8920072317123413,0.9005419611930847
376,CFD,LM-215,M,1.576923077,2.92,198.7712138468668,,200.23259464814828,1.0275369882583618,0.8740910291671753,0.9233701825141907
377,CFD,LM-216,M,1.851851852,2.777777778,247.27409026181024,,204.3774073863124,0.9295439720153809,0.8692255020141602,0.8918576836585999
378,CFD,LM-217,M,1.12,2.88,206.01984026004502,,205.23541419467674,0.9473089575767517,0.8698537349700928,0.8904000520706177
379,CFD,LM-218,M,1.333333333,3,160.4177865459106,,201.0070889799445,0.9884570240974426,0.8755473494529724,0.9101519584655762
380,CFD,LM-219,M,1.444444444,3.851851852,239.71426933221397,,168.84676425922163,0.874163031578064,0.8171061873435974,0.8300033211708069
381,CFD,LM-220,M,1.740740741,3.535714286,230.2183366603673,,216.29951244144283,1.0313963890075684,0.925713062286377,0.9593854546546936
382,CFD,LM-221,M,1.259259259,3.296296296,180.77787437249785,,187.15702173448335,0.9524663090705872,0.8564937114715576,0.8826062083244324
383,CFD,LM-222,M,1.32,2.96,205.27062535570846,,244.6767010502525,0.846094012260437,0.7935142517089844,0.79985511302948
384,CFD,LM-223,M,1.714285714,3.285714286,184.6981339728618,,205.88224600316477,0.9907914400100708,0.882229208946228,0.9230341911315918
385,CFD,LM-224,M,1.24137931,5.071428571,189.93686941148746,,246.86767347133485,0.8892757296562195,0.8257538080215454,0.8350337743759155
386,CFD,LM-225,M,1.777777778,3.407407407,210.99505425717916,,184.9658502953252,0.8971521854400635,0.8757997751235962,0.8644331693649292
387,CFD,LM-226,M,1.260869565,2.304347826,194.52519314850062,,156.71200250676083,0.9971674084663391,0.9787590503692627,0.9743688106536865
388,CFD,LM-227,M,1.551724138,3.068965517,219.37163737627884,,240.20822150711848,0.8721857666969299,0.7874914407730103,0.8100162148475647
389,CFD,LM-228,M,1.518518519,2.857142857,237.45680696978297,,208.80253323308727,0.8688709735870361,0.8422593474388123,0.8429093956947327
390,CFD,LM-229,M,1.4,2.24,194.8409413830864,,179.92233223341898,0.9663182497024536,0.8710554838180542,0.9003303647041321
391,CFD,LM-230,M,1.148148148,2.37037037,198.48260277773755,,210.64861508694656,0.9379194974899292,0.8691806793212891,0.8913404941558838
392,CFD,LM-231,M,1.92,3.24,203.29280269121145,,189.13952536465348,0.9892091155052185,0.9396526217460632,0.9455379247665405
393,CFD,LM-232,M,1.458333333,2.961538462,223.02016936402745,,191.3971919576871,1.0672606229782104,0.9341317415237427,0.9835423231124878
394,CFD,LM-233,M,1.423076923,2.423076923,205.22069648830157,,206.87891365078087,1.0104676485061646,0.8785482048988342,0.9201867580413818
395,CFD,LM-234,M,1.75,3.37037037,210.41672941650612,,190.73719730899273,0.8708583116531372,0.8256208300590515,0.8316109776496887
396,CFD,LM-235,M,1.448275862,3.035714286,213.81061250282272,,198.05540802650825,1.0164215564727783,0.8912575244903564,0.9216892719268799
397,CFD,LM-236,M,1.035714286,2.964285714,221.14492886939053,,242.8693557424255,0.9064036011695862,0.7666893005371094,0.8067717552185059
398,CFD,LM-237,M,1.545454545,2.590909091,215.47605162152365,,187.02575771379747,0.9401508569717407,0.8592302799224854,0.8848355412483215
399,CFD,LM-238,M,1.6,2.56,208.42265262955672,,186.44676312504197,0.9596959948539734,0.9069657921791077,0.9102439880371094
400,CFD,LM-239,M,1.923076923,2.615384615,214.1609957828225,,202.0670237300771,0.9680977463722229,0.8952659964561462,0.9108607172966003
401,CFD,LM-240,M,1.166666667,1.541666667,199.76661808051955,,221.45624788817625,0.8727683424949646,0.795505166053772,0.8134922981262207
402,CFD,LM-241,M,1.476190476,2.5,208.4280939630604,,205.95745435748924,0.863481342792511,0.8664556741714478,0.8659257888793945
403,CFD,LM-242,M,1.923076923,4.28,234.09154608159963,,200.31935807801815,0.9270808100700378,0.8874737620353699,0.8818833231925964
404,CFD,LM-243,M,1.178571429,2.777777778,233.03524877895308,,216.31007649630223,0.9641254544258118,0.8938414454460144,0.8993411660194397
405,CFD,LM-244,M,1.142857143,3.333333333,210.52142162822264,,231.73920365692055,1.0545865297317505,0.8757584691047668,0.9352244138717651
406,CFD,LM-246,M,1.444444444,2.185185185,179.51017465866275,,213.8736151072316,1.027933955192566,0.872201681137085,0.915490448474884
407,CFD,LM-247,M,1.52173913,3,245.54527906507758,,184.41772367194474,0.9064156413078308,0.8166639804840088,0.8393385410308838
408,CFD,LM-248,M,1.344827586,4.172413793,225.17174686882578,,221.80501631157333,0.9909548759460449,0.8835458755493164,0.9184473752975464
409,CFD,LM-249,M,2.333333333,2.333333333,228.491499716195,,201.72039303157746,1.0542378425598145,0.9460365772247314,0.9787299036979675
